id,modelId,description,category,topLevelSynsetId,subSynsetId
56782,41056728cbfd7aba9f8c3d2002c77ddb,Round table with four legs,Table,04379243,03179701
56781,4a4f58b882325236f6e8f2cf4a97051f,Glass table with four rectangular supports,Table,04379243,04379243
56780,75f2e71073707ffd9ed6e8a0d47c5a7a,"three tiered round table in varying colors of light wood, top and bottom tiers are completely round, middle tier is a half moon shape, three tubular grey metal columns support the table and create the feet",Table,04379243,04379243
56779,665a646e8413fb17fe537547af4fdabb,Gray table with round object on top,Table,04379243,04379243
56778,174019d47144a9462fa77440dcb93214,Black chair with thin metal legs connected on the bottom.,Chair,03001627,03001627
56777,75f9ad7ded87bffe1bb088904f7cb154,White home theater stand,Table,04379243,03092883
56776,2c6beb9625fcb1a43c7fd9917aa4ff1e,This is a white drawing desk. It has pink corners.,Table,04379243,03179701
56775,d94de64641651a2079b3e1be3524f72f,Brown table,Table,04379243,04379243
56774,c6bdf057e1a5e900548360e92af6377,Gray chair,Chair,03001627,02738535
56773,ed00de0ec65a54c823ed665630afd1ce,Brown table with little holes and gray base,Table,04379243,04379243
56772,10e5ffa28c252aceea46bea76c64cc3d,This is a brown coffee table. It is made of wood and is rectangular.,Table,04379243,20000041
56770,884a1ff382ca00d340d1d1b64916e0c7,"A table with a very old appearance, 4 wood legs and made for being used to eat with the family.",Table,04379243,04379243
56771,61527f3ea1741800c3bd24f986301745,Brown table with white base,Table,04379243,03063968
56769,e2c7ca786fc4b050a8a813669d8b4f2,Table with three slats,Table,04379243,04379243
56768,d237260f66c00364dfe9cab879fd37e8,Wooden table with slats,Table,04379243,03246933
56767,2aa2d2bb646fdc511b7ca0421af5a45e,Brown chair with three pillars,Chair,03001627,03001627
56766,23af2a09ca2509f817dc12307fee9432,This is a brown bar stool. The legs are wooden.,Chair,03001627,04331277
56765,649bcbf07f29fcae355d9ff291618ea6,Blue table with rounded legs,Table,04379243,04381587
56764,924f413e0a7a6ca8492d9da2668ec34c,White office chair with padding.,Chair,03001627,04373704
56763,a6311f0c2108867aee18bc48b60b36b7,White table that is rectangular and narrow.,Table,04379243,04379243
56762,382b49301bbd3d707d6dfba3e792b660,"an off white table rectangular in shape, support for table is on each short end of table with an open lattice look that has a square shape in the center and four square openings surrounding middle square",Table,04379243,20000041
56761,293f2e28d5570bfeaff8240d22dfd73,Brown table with two metal legs,Table,04379243,04603729
56760,2718b1d46ca52df052bfb1d5ec273240,White chair with brown arms,Chair,03001627,02738535
56759,4b57450a988be6c1f51f77a6d7299806,Brown wooden table,Table,04379243,04379243
56758,4faf91d6e511e153b20565fa9224214d,Glass table with red legs and gray supports,Table,04379243,03063968
56757,8e664a0bcaf9d2a45ca1aaa0789db621,Green chair with six pillars on back,Chair,03001627,03001627
56756,42fad469afab19939724db0ba5853d76,"A table built for several uses, it is made in metal with 4 legs.",Table,04379243,04379243
56755,28bdf067b9fea968f17e3402958be9f,Brown chair with two slats on top.,Chair,03001627,03001627
56754,2909a46120ca93afff16555386d173d,White chair with black legs,Chair,03001627,04331277
56753,1bc212abfc3ba87ae5c3f1a4056686f7,"Two checkstands with blue, red, and yellow trim.",Table,04379243,03116530
56752,eeaa44341a57c0cfb9531c981c83e1,Wooden brown desk with four drawers on the left and one on the right.,Table,04379243,03179701
56751,60014b37baab2a2fdcc3461f14d611f,a rectangular table with what appears to be composed of different shades of wood from light brown to grey.  base is an open rectangle supported on each side with open v shaped supports from base of table to floor,Table,04379243,04379243
56750,76b32980bdb108df1b17743c18fb63dc,Half a round table with rounded legs,Table,04379243,03092883
56749,e3bc0a03103cf84e7a471a654ffbc436,Floral print chair in black and white,Chair,03001627,04331277
56748,670b6b7d3fe6e4a77c5a5393686fdcfc,Black chair with gray bottom.,Chair,03001627,03001627
56747,124c4b3afa6a3e56eaf288f952624966,Round table with black bottom.,Table,04379243,03179701
56746,5348f1ce4dac7dbd5dcc7ddfa72357b1,"Rectangular table, whose upper part is light gray and has 4 wooden legs joined by a support parallel to the floor in the pairs of nearest legs.",Table,04379243,04379243
56745,df59c2ab638e5bf47c4b9c3e153dc1c0,"a grey chair appears to be molded plastic, two open arms on each side, the back of the chair appears to be a shade darker.",Chair,03001627,02738535
56744,32f8195c437b5aef51f77a6d7299806,"A grey wood square table, it looks rustic with 4 wood legs.",Table,04379243,04379243
56743,3baacc59dc30783a524dd35a546a4c2b,"a very unusual chair in light brown edges with what appears to be a grey metal wide center.  no legs, this chair curves from an opening at back of sitting area, down and under then curves back up in an arched fashion to create back.",Chair,03001627,20000026
56742,a2554ec7e2331a8fab610b0c94236463,"An ironing board with an iron stand, it is yellow at the top which seems it is made of wood.",Table,04379243,03179701
56741,79f63a1564928af071a782a4379556c7,"Rectangular table, whose upper part is light gray and has only 2 legs in the central axis of the table, which find balance in two square bases at floor level.",Table,04379243,04379243
56740,3b8af4931096a5b7310cd758d9b7cf,"a brown rectangular table that appears to be wood, inset area looks to have indention with cross bars inset  four straight legs with cross bars connecting to each leg",Table,04379243,04379243
56739,e476879972230ca719d8721fec72f0c,"A yellow piece of furniture with black legs, it is designed to be used for one person to seat.",Chair,03001627,03001627
56738,6bb78393aaff36b8f42467d8c501ee9,"a solid brown wood table with a molded look, ends of table have an upside down U look to them, legs are thick",Table,04379243,20000037
56737,6c844e3f4a99bc3ae8375def5e736d8,High table whose upper part is white and the 4 rectangular legs are gray,Table,04379243,20000041
56736,647678ff9809303260eb699207aa149d,"rectangular glass top table with a metal grey frame.  modern looking, the frame may be seen through the top and looks like two ""y'"" meeting in the middle, the base looks similar with a thicker middle, the end of the frame create a ""v"" look at base",Table,04379243,20000041
56735,e86e665af1e1cae8c2f0a1a44c64aad4,"Table of brown wood, for drawing, with only two legs, which are balanced with other pieces of wood at ground level with those having a 90 degree angle.",Table,04379243,04379243
56734,389aab2eb6debceea5a5170d48a648c,"a rectangular coffee table in brown with an inlay of a violet color that takes up most of the table top, sides have three carved tiers, legs are straight with ornate cross bars",Table,04379243,20000037
56733,e14e8241e0bb563f64810cc21086da42,"a grey frame chair, appears to be wood with a slated back, two open arm rests, has a padded seat in a darker grey and a toss pillow back cushion in the same shade",Chair,03001627,03649674
56732,7f6a5ee3a0fb9ff19fb4103277a6b93,Large wooden coffee table. Has 4 legs and a smooth top.,Table,04379243,20000037
56731,9930f9ec8e2e94b4febad4f49b26ec52,"a black chair that appears to be covered in a lightweight black material, has a partial wrap around back, no arms, front curves down toward to front legs",Chair,03001627,03001627
56730,2a1d80a0aa67ee7585d33ad8f24c4885,Old wooden chair with no arms. 5 pieces of wood in the back connect by a single piece at the top.,Chair,03001627,04331277
56729,5f4ce562f8ebfb00a9f598bc574004c2,"Wooden table, black, with the world map on top of it.",Table,04379243,04379243
56728,c57c4616b4a9c14ca93412f1b60e6fba,Coffee table with 4 regular legs. Dark brown smooth top.,Table,04379243,04379243
56727,bdd51e6d7ff84be7492d9da2668ec34c,Grey/White desk chair. Has rollers on the bottom. Also has a wide back.,Chair,03001627,03001627
56726,7fb75b03d3ccd58c4710269d4bc18736,"a grey colored chair that appears to be completely woven with a curved upward seat and a curved inward back, all four legs curve in toward seat of chair",Chair,03001627,03001627
56725,42db4f765f4e6be414038d588fd1342f,Blackish Grey colored chair. No arms and a single piece of material on the front.,Chair,03001627,20000027
56724,c54a464d63efcab2c389b3ea958c8248,"Chair made entirely of wood, brown, with four legs straight, in the back has 5 pieces of wood in the form of cylinder crowned by a strip of wood.",Chair,03001627,04331277
56723,425ccd56a558a719754784b56fb4c23b,"a thin rectangular table, appears to be an entrance table or a sofa back table.  top appears uneven but may be just texturizing, it is a light violet color with brown legs that taper at their base",Table,04379243,03092883
56722,678f5f5a8c95b0508cbb8bac2032149c,Old wood bench. Very long and has 2 criss crossed legs on each side.,Table,04379243,03092883
56721,c24bc140335164ba815b2b467e8e2eac,Long bench made of wood material. Brown in color with 2 legs at the bottom.,Table,04379243,04379243
56720,64a7fae36a56705e3ae0df12be078c7c,"There is a glass triangular top. Wooden bottom that is all connected, also triangular shape and design.",Table,04379243,03063968
56719,62e723ad4ee0ba9d65579260f47a2d77,"a black rectangular coffee table with what appears to be a blue glass insert, four legs create a lower level with brackets going into a black oval shape, so the table has two teirs",Table,04379243,20000040
56718,b4827a7b42d68aadbeab82a04eef83b6,"a medium pink chair, appears to be molded in an open style, no arms, chair resembles the letter ""s"" without the top part.  has a violet small rectangular toss pillow on it.",Chair,03001627,20000026
56717,a56e201584ad5afb61ad1cb92b23bf5,"Chair made entirely of wood, brown, with four legs in the shape of cone.",Chair,03001627,04331277
56716,37044d4f5fbcbe9bae536f42ef59cec5,"Large table for the living room, wood, with mirror on the top and 3 gabetas.",Chair,03001627,20000027
56715,44ddb3d46266bb0ffebad4f49b26ec52,"a chair that appears to be finely woven, resembles a chair of outside, cushioned seat in a light violet color, two arms of woven material that are open slightly above seat area, also open area in back between cushion and back area, four legs slightly curved",Chair,03001627,02738535
56714,111df730a9d3f2a8eab46ab0515e8186,"a brown desk, an open area for sitting in a chair, three drawers on right side with what appear to be rectangular wood drawer pulls, cross bar in open area, solid sides and back",Table,04379243,03179701
56713,aa97318224630a33f51f77a6d7299806,"a rectangular table, two shades of grey appears to be wood, resembles a potting table, slated top, frame has an x pattern on each end and a solid cross bar with two support brackets coming in at an angle",Table,04379243,04379243
56712,f476ea8dabe53bb8efb94709f30ce0d2,"Solid one-piece table with a single rectangular leg in the center of the table, made of carved wood.",Table,04379243,04379243
56711,421746966acf9b175ecd29875b6f0d44,"Brown patio chair with seat and back pads, and pillow for lower back.",Chair,03001627,02738535
56710,7220dcc0f3f95da3a84d309c7a35a478,"a wood frame chair, appears to have metal small narrow tubular slating on each arm. back is molded solid wood with slight curve  chair is cushioned on both seat and back in a dark gray with two black rectangular patterns in the fabric on the back",Chair,03001627,20000027
56709,c65061bae7f351e419fb4103277a6b93,Octagonal brown coffee table with two semi circular solid legs,Table,04379243,03179701
56708,c9cc8df04240b27890907a4c1a185a7,"Black, four legged bar stool with low, open, back",Chair,03001627,04331277
56707,a9dfd3433837da823fe4267232c5893a,Brown accent table with two offset flat levels on top.,Table,04379243,04379243
56706,56902e76cb4f1039c482eb499cc8fbcd,Silver molded one piece plastic chair.,Chair,03001627,20000026
56705,7e1d0214a916543b37b2bb75885cfc44,"dark brown, almost black square coffee table, legs are angled from bottom corners and back up to center bottom of table, legs are rather wide",Table,04379243,03063968
56704,3d791e306d7ae620b3b8d66c43b5b940,Corner desk with brown top and black legs and sides.,Table,04379243,03179701
56703,135f9b1fb72e16d0dcf4cc877ea9b3ab,"coffee table, with brown wooden topping, gray metal legs in a cross support manner as a base",Table,04379243,04379243
56702,cd27c39dc711626d7e9fb8aa5670f37,Silver and black multi legged table.,Table,04379243,03090000
56701,cb7ebc943b1b424988386fe1512ed26f,Brown coffee table with two black inlays.,Table,04379243,04379243
56700,31423159297243ded65766fd3c4f994c,"a brown chair that appears to be wood with a tall back.  cushioned seat and back in red, back is open near seat and rises to a solid back continuing on with wood extensions on each side of the back,",Chair,03001627,03001627
56699,cc811f0c28012f493c528a26a44a30b6,"childs chair with red, purple, green, blue, silver and dark blue sections.",Chair,03001627,04331277
56698,a07f62023d3784839aab0d90d6455f4a,"a brown chair appears to be wood.  slated back, slates are straight with the exception of the two middle slates that are in the shape of a pointed long oval.",Chair,03001627,03001627
